imu_time,gps_time,gps_time_TOW,position_0,position_1,position_2,velocity_north,velocity_east,velocity_down,gps_fom,gps_fom_vertical,pdop,hdop,vdop,tdop,gdop,status,sat_num,ground_speed,speed_error,ecefvx_velocity,ecefvy_velocity,ecefvz_velocity,ecef_pos_err,ecef_vel_err,epx,epy,sat_num_visible
320.813538,311.3957091,0,32852.2202,35278.8252,336.48,0.044451332,-0.184727039,-9999,1.014,1.58,0.79,0,2,0,0,4,15,0,0,0,0,0,0,0,0,0,0
320.8243462,313.5570285,0,32852.2229,35278.8271,336.45,0.018716351,-0.077779806,-9999,1.027,1.651,0.79,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0
320.8461406,316.9198386,0,32852.2241,35278.8305,337.3,0.053728727,-0.026706252,-9999,1.047,1.765,0.79,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
320.8567833,320.8421591,0,32852.2261,35278.8327,337.69,0.194997759,-0.13991381,-9999,1.067,1.85,0.74,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
320.9995252,321.002472,0,32852.2264,35278.8328,337.67,0.032499626,-0.023318968,-9999,1.069,1.852,0.74,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
321.1721231,321.1614682,0,32852.2264,35278.8328,337.64,0.07312416,-0.052467679,-9999,1.07,1.855,0.74,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
321.4097515,321.4022394,0,32852.2264,35278.8328,337.62,0.097498879,-0.069956905,-9999,1.071,1.858,0.74,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
321.5537173,321.5619453,0,32852.2265,35278.8327,337.55,0.056874346,-0.040808194,-9999,1.072,1.863,0.74,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
321.7826703,321.8017121,0,32852.2267,35278.8326,337.45,0.02437472,-0.017489226,-9999,1.074,1.868,0.79,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
321.9561056,321.9634769,0,32852.2268,35278.8327,337.43,0.113748693,-0.081616389,-9999,1.075,1.873,0.82,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
322.1885282,322.2035047,0,32852.2271,35278.8324,337.27,0.089373973,-0.064127163,-9999,1.077,1.878,0.82,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
322.3573833,322.3642316,0,32852.2269,35278.8321,337.25,0.064999253,-0.046637937,-9999,1.078,1.883,0.77,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
322.5955244,322.6043007,0,32852.2269,35278.832,337.22,0.081249066,-0.058297421,-9999,1.078,1.887,0.77,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
322.7588917,322.7683267,0,32852.227,35278.8319,337.16,0.02437472,-0.017489226,-9999,1.079,1.89,0.77,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
322.998173,323.0070145,0,32852.227,35278.8318,337.14,0.07312416,-0.052467679,-9999,1.079,1.894,0.77,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
323.1463715,323.1645143,0,32852.2271,35278.8319,337.14,0.016249813,-0.011659484,-9999,1.08,1.899,0.77,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
323.3902782,323.4030033,0,32852.2272,35278.8317,337.06,0.064999253,-0.046637937,-9999,1.082,1.905,0.77,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
323.5504799,323.5635967,0,32852.2271,35278.8316,337.06,0.016249813,-0.011659484,-9999,1.084,1.909,0.77,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
323.789047,323.8086248,0,32852.2271,35278.8315,337.04,0.040624533,-0.02914871,-9999,1.085,1.914,0.74,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
323.9488501,323.9649582,0,32852.2271,35278.8314,337,0.02437472,-0.017489226,-9999,1.086,1.918,0.74,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
324.1884075,324.2052205,0,32852.2272,35278.8313,336.97,0.064999253,-0.046637937,-9999,1.088,1.922,0.74,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
324.3468955,324.3635249,0,32852.2273,35278.8313,336.91,0.02437472,-0.017489226,-9999,1.089,1.926,0.74,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
324.5865613,324.607181,0,32852.2275,35278.8312,336.87,0.201794081,-0.058130447,-9999,1.09,1.931,0.74,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
324.747552,324.767047,0,32852.2277,35278.8312,336.9,0.086483178,-0.024913049,-9999,1.091,1.934,0.74,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0
324.9878904,325.0055707,0,32852.2277,35278.831,336.87,0.028827726,-0.00830435,-9999,1.092,1.937,0.74,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0
325.1523733,325.1649852,0,32852.2276,35278.8309,336.87,0.038436968,-0.011072466,-9999,1.094,1.939,0.77,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
325.3860499,325.4066255,0,32852.2276,35278.8306,336.85,0.04804621,-0.013840583,-9999,1.095,1.941,0.74,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0
325.5461087,325.5646694,0,32852.2275,35278.8305,336.87,0.057655452,-0.016608699,-9999,1.095,1.943,0.77,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
325.7871607,325.8061307,0,32852.2275,35278.8303,336.77,0.04804621,-0.013840583,-9999,1.096,1.945,0.77,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
325.9480108,325.9670842,0,32852.2275,35278.8301,336.74,0.067264694,-0.019376816,-9999,1.097,1.948,0.77,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
326.1885066,326.2061036,0,32852.2274,35278.83,336.76,0.04804621,-0.013840583,-9999,1.097,1.951,0.77,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
326.3485075,326.3659498,0,32852.2272,35278.83,336.82,0.09609242,-0.027681165,-9999,1.096,1.953,0.77,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
326.5881596,326.6062231,0,32852.2272,35278.8297,336.75,0.076873936,-0.022144932,-9999,1.096,1.955,0.77,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
326.7480842,326.76632,0,32852.2269,35278.8297,336.8,0.057655452,-0.016608699,-9999,1.096,1.957,0.77,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
326.9887209,327.0078524,0,32852.2267,35278.8299,336.89,0.076873936,-0.022144932,-9999,1.097,1.96,0.79,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
327.1544807,327.1667591,0,32852.2266,35278.8298,336.88,0.028827726,-0.00830435,-9999,1.098,1.963,0.79,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
327.3943238,327.4086971,0,32852.2264,35278.8298,336.9,0.105701662,-0.030449282,-9999,1.098,1.966,0.79,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
327.5542962,327.5666096,0,32852.2263,35278.8298,336.95,0.076873936,-0.022144932,-9999,1.1,1.97,0.79,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
327.7838448,327.8067749,0,32852.2262,35278.8298,336.98,0.007072465,-0.209880872,-9999,1.101,1.974,0.79,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
327.9534086,327.9679409,0,32852.2263,35278.83,337.04,0.435749954,0.061008014,-9999,1.103,1.978,0.79,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
328.1944392,328.2089029,0,32852.2266,35278.8302,337.02,0.059420448,0.008319275,-9999,1.104,1.982,0.79,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
328.354972,328.3689689,0,32852.2268,35278.8301,336.96,0.079227264,0.011092366,-9999,1.105,1.986,0.79,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
328.5947588,328.6126146,0,32852.2268,35278.8301,336.96,0.019806816,0.002773092,-9999,1.107,1.991,0.79,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
328.7545567,328.7703015,0,32852.2269,35278.8301,336.92,0.04951704,0.006932729,-9999,1.108,1.995,0.79,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
328.9893799,329.0081098,0,32852.2268,35278.8303,337.04,0.089130672,0.012478912,-9999,1.11,1.999,0.79,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
329.1545064,329.1678857,0,32852.2268,35278.8302,337,0.118840897,0.016638549,-9999,1.111,2.004,0.79,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
329.3945722,329.4096778,0,32852.2266,35278.8304,337.09,0.079227264,0.011092366,-9999,1.112,2.009,0.81,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
329.5496326,329.5683305,0,32852.2264,35278.8305,337.14,0.227778385,0.031890553,-9999,1.113,2.014,0.86,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
329.7894847,329.8094817,0,32852.2263,35278.8305,337.16,0.128744305,0.018025095,-9999,1.114,2.018,0.86,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
329.9494724,329.9686235,0,32852.2267,35278.8305,337.12,0.138647713,0.019411641,-9999,1.116,2.022,0.79,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
330.1993284,330.2108774,0,32852.2269,35278.8307,337.1,0.158454529,0.022184732,-9999,1.118,2.026,0.79,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
330.349239,330.3680956,0,32852.2272,35278.831,337.09,0.207971569,0.029117461,-9999,1.12,2.031,0.79,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
330.5991764,330.6116768,0,32852.2272,35278.8311,337.13,0.039613632,0.005546183,-9999,1.123,2.036,0.79,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
330.7493583,330.7682667,0,32852.2271,35278.8312,337.15,0.089130672,0.012478912,-9999,1.124,2.039,0.79,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
330.9946182,331.0106912,0,32852.2271,35278.8312,337.12,0.029710224,0.004159637,-9999,1.126,2.041,0.79,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
331.1546316,331.1697118,0,32852.227,35278.8312,337.16,0.118840897,0.016638549,-9999,1.128,2.042,0.79,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
331.3945687,331.4094813,0,32852.227,35278.8311,337.13,0.019806816,0.002773092,-9999,1.131,2.044,0.79,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
331.5545775,331.5689239,0,32852.2269,35278.8313,337.2,0.029710224,0.004159637,-9999,1.133,2.046,0.79,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
331.7944849,331.8089558,0,32852.2269,35278.8314,337.25,0.079227264,0.011092366,-9999,1.134,2.049,0.79,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
331.9547982,331.9689325,0,32852.227,35278.8316,337.3,0.069323856,0.00970582,-9999,1.135,2.053,0.79,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
332.1948429,332.2114975,0,32852.2271,35278.8317,337.31,0.019806816,0.002773092,-9999,1.137,2.057,0.79,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
332.3547392,332.3704511,0,32852.227,35278.8319,337.38,0.089130672,0.012478912,-9999,1.138,2.06,0.81,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
332.5846269,332.6091106,0,32852.2271,35278.8322,337.44,0.32599871,0.096565216,-9999,1.138,2.065,0.79,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
332.7548247,332.7699623,0,32852.2274,35278.8326,337.49,0.153411158,0.045442454,-9999,1.14,2.069,0.74,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0
332.9947243,333.0112555,0,32852.2276,35278.8327,337.5,0.047940987,0.014200767,-9999,1.141,2.073,0.74,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0
333.1548223,333.1698243,0,32852.2277,35278.8327,337.55,0.14382296,0.042602301,-9999,1.143,2.076,0.74,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0
333.3996906,333.4112779,0,32852.2278,35278.8328,337.61,0.038352789,0.011360614,-9999,1.144,2.08,0.74,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0
333.5596216,333.5714991,0,32852.2277,35278.8327,337.66,0.086293776,0.025561381,-9999,1.145,2.083,0.74,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0
333.7395702,333.752057,0,32852.2274,35278.8327,337.74,0.124646566,0.036921994,-9999,1.146,2.085,0.74,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
333.9395861,333.9535452,0,32852.2273,35278.8329,337.79,0.153411158,0.045442454,-9999,1.148,2.087,0.74,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0
334.139468,334.1524322,0,32852.2273,35278.8332,337.91,0.057529184,0.01704092,-9999,1.149,2.088,0.74,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
334.35951,334.3710428,0,32852.2269,35278.8332,338.04,0.049375879,-0.346499672,-9999,1.151,2.09,0.74,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
334.5344185,334.5510711,0,32852.2264,35278.8332,338.13,0.015518133,-0.108899897,-9999,1.152,2.091,0.74,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0
334.7343586,334.7529638,0,32852.2261,35278.8333,338.25,0.007053697,-0.049499953,-9999,1.154,2.092,0.74,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0
334.9343531,334.9515154,0,32852.2259,35278.8334,338.34,0.025393309,-0.178199831,-9999,1.155,2.093,0.74,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0
335.1342145,335.1532929,0,32852.2256,35278.8335,338.41,0.012696655,-0.089099916,-9999,1.156,2.092,0.74,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0
335.3540078,335.3718677,0,32852.2249,35278.8335,338.59,-0.332453953,-0.317921955,-9999,1.156,2.092,0.86,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
335.5340573,335.5533228,0,32852.2241,35278.8334,338.72,-0.240814032,-0.17890948,-9999,1.157,2.093,0.86,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
335.744008,335.7558097,0,32852.2238,35278.8335,338.81,-0.152515554,-0.113309337,-9999,1.158,2.095,0.86,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0
335.9438842,335.9534735,0,32852.224,35278.834,338.92,0.124235123,-0.25092954,-9999,1.158,2.095,0.88,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
336.1438698,336.1538979,0,32852.2238,35278.834,338.95,-0.204061582,-0.296578608,-9999,1.159,2.095,0.88,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
336.3538962,336.3721906,0,32852.2229,35278.8339,339.09,-0.321314334,-0.254670569,-9999,1.159,2.095,0.86,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
336.5387443,336.5549298,0,32852.2224,35278.8337,339.17,-0.101880155,-0.080749205,-9999,1.16,2.096,0.81,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
336.7337311,336.7336619,0,32852.2219,35278.8337,339.17,-0.101880155,-0.080749205,-9999,1.16,2.096,0.81,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
336.743729,336.7539992,0,32852.2219,35278.8338,339.32,-0.12539096,-0.099383637,-9999,1.161,2.097,0.81,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
336.9387291,336.9526688,0,32852.2217,35278.8337,339.34,-0.09404322,-0.074537728,-9999,1.161,2.098,0.81,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
337.1386249,337.1557293,0,32852.2212,35278.8338,339.46,-0.1567387,-0.124229546,-9999,1.161,2.098,0.81,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
337.3586532,337.3728715,0,32852.2212,35278.8338,339.46,-0.075857502,-0.206508207,-9999,1.162,2.1,0.81,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
337.5385873,337.5572504,0,32852.2213,35278.8341,339.61,-0.058617161,-0.159574523,-9999,1.162,2.101,0.81,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
337.7484718,337.7627791,0,32852.2213,35278.8341,339.66,-0.037928751,-0.103254103,-9999,1.163,2.102,0.74,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
337.9385537,337.9554428,0,32852.2211,35278.8341,339.75,-0.027584546,-0.075093893,-9999,1.164,2.102,0.79,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
338.1386101,338.1536171,0,32852.2206,35278.8343,339.94,-0.185464716,-0.167639015,-9999,1.166,2.101,0.79,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
338.3587241,338.3743172,0,32852.2204,35278.8341,339.94,-0.074185886,-0.067055606,-9999,1.167,2.1,0.79,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
338.5386784,338.5551694,0,32852.2205,35278.8341,339.88,-0.133534595,-0.120700091,-9999,1.169,2.099,0.77,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
338.7387147,338.7554878,0,32852.2206,35278.8343,339.92,-0.089023063,-0.080466727,-9999,1.17,2.098,0.77,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
338.9390599,338.9564495,0,32852.2205,35278.8344,339.97,-0.007418589,-0.006705561,-9999,1.171,2.096,0.77,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
339.1389946,339.1555968,0,32852.2204,35278.8344,340.04,-0.059348709,-0.053644485,-9999,1.172,2.096,0.79,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
339.3590503,339.3740228,0,32852.2204,35278.8343,340.03,-0.029674354,-0.026822242,-9999,1.172,2.095,0.77,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
339.5389777,339.5559721,0,32852.2203,35278.8344,340.12,-0.014837177,-0.013411121,-9999,1.173,2.094,0.79,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
339.7439012,339.7544459,0,32852.22,35278.8344,340.19,-0.103860241,-0.093877848,-9999,1.174,2.096,0.79,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
339.9439213,339.9568076,0,32852.2197,35278.8345,340.32,-0.037092943,-0.033527803,-9999,1.175,2.098,0.75,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
340.1437893,340.1576681,0,32852.2196,35278.8344,340.37,-0.037092943,-0.033527803,-9999,1.178,2.102,0.75,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0
340.3637182,340.3772236,0,32852.2192,35278.8344,340.45,-0.273096851,-0.124169682,-9999,1.181,2.105,0.75,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0
340.5437268,340.5568403,0,32852.2186,35278.8344,340.5,-0.118341969,-0.053806862,-9999,1.184,2.107,0.72,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
340.7437029,340.7578403,0,32852.2183,35278.8344,340.49,-0.045516142,-0.020694947,-9999,1.188,2.107,0.72,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
340.9436949,340.9569544,0,32852.2177,35278.8342,340.57,-0.318730946,-0.206907187,-9999,1.191,2.107,0.72,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0
341.1437224,341.155881,0,32852.2169,35278.8339,340.69,-0.268291615,-0.110089097,-9999,1.195,2.109,0.75,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
341.3636447,341.3766213,0,32852.2163,35278.8339,340.77,-0.046257175,-0.018980879,-9999,1.2,2.111,0.75,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0
341.5435611,341.5586559,0,32852.216,35278.8339,340.85,-0.083262915,-0.034165582,-9999,1.206,2.117,0.79,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
341.7435712,341.7575794,0,32852.2157,35278.8338,340.9,-0.09251435,-0.037961758,-9999,1.212,2.122,0.79,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
341.9435168,341.9576119,0,32852.2153,35278.8337,340.95,0,0,-9999,1.217,2.128,0.79,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
342.1434561,342.158446,0,32852.2147,35278.8334,341.01,-0.276822014,-0.115626868,-9999,1.222,2.132,0.79,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
342.3635108,342.376247,0,32852.2142,35278.8333,341.11,-0.138411007,-0.057813434,-9999,1.227,2.139,0.9,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
342.5435029,342.5573861,0,32852.214,35278.8331,341.09,-0.20300281,-0.084793037,-9999,1.231,2.146,0.81,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0
342.7434539,342.7588885,0,32852.2138,35278.8328,341.04,-0.036909602,-0.015416916,-9999,1.235,2.153,0.79,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
342.9434822,342.9600266,0,32852.2134,35278.8326,341.07,-0.147638407,-0.061667663,-9999,1.237,2.155,0.72,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
343.1434756,343.1584113,0,32852.2128,35278.8326,341.14,-0.110728806,-0.046250747,-9999,1.24,2.159,0.72,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
343.3634062,343.3782635,0,32852.2124,35278.8324,341.14,-0.156865808,-0.065521892,-9999,1.242,2.162,0.72,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
343.5433697,343.5570299,0,32852.2121,35278.8322,341.1,-0.046137002,-0.019271145,-9999,1.244,2.165,0.79,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
343.7433633,343.7586337,0,32852.2119,35278.8319,341.01,-0.101501405,-0.042396518,-9999,1.246,2.171,0.85,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
343.9433024,343.958005,0,32852.2111,35278.8314,341.03,-0.340472824,-0.190205825,-9999,1.247,2.176,0.78,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
344.1433944,344.1589608,0,32852.2103,35278.8308,341.02,-0.078570652,-0.043893652,-9999,1.247,2.18,0.78,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
344.3633885,344.3804482,0,32852.21,35278.8306,341,-0.026190217,-0.014631217,-9999,1.248,2.185,0.77,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
344.5433744,344.5599046,0,32852.2095,35278.8304,341.01,-0.148411231,-0.082910231,-9999,1.249,2.187,0.77,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
344.7433486,344.7600379,0,32852.2091,35278.8303,341.03,-0.113490941,-0.063401942,-9999,1.249,2.188,0.77,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
344.9483631,344.9597484,0,32852.209,35278.8303,341.06,-0.096030797,-0.053647797,-9999,1.249,2.189,0.77,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
345.1382843,345.1586488,0,32852.2087,35278.8303,341.1,-0.087300724,-0.048770724,-9999,1.248,2.188,0.77,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
345.3682942,345.3776785,0,32852.2081,35278.8302,341.18,-0.165871376,-0.092664376,-9999,1.247,2.19,0.77,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
345.5483428,345.5607061,0,32852.2077,35278.8301,341.19,-0.183331521,-0.102418521,-9999,1.246,2.192,0.77,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
345.748307,345.7609506,0,32852.2074,35278.8303,341.27,-0.043650362,-0.024385362,-9999,1.247,2.195,0.77,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
345.9432659,345.9596537,0,32852.2072,35278.8303,341.31,-0.069840579,-0.039016579,-9999,1.246,2.195,0.77,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
346.1432684,346.1605238,0,32852.2069,35278.8304,341.39,-0.157141304,-0.087787304,-9999,1.246,2.195,0.77,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
346.3631748,346.3799697,0,32852.2067,35278.8304,341.41,-0.03492029,-0.01950829,-9999,1.245,2.195,0.77,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
346.5431929,346.5596053,0,32852.2064,35278.8303,341.41,-0.069840579,-0.039016579,-9999,1.245,2.194,0.77,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
346.7432194,346.7611315,0,32852.2057,35278.8303,341.52,-0.185796187,-0.097876334,-9999,1.244,2.194,0.77,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
346.9431811,346.9601751,0,32852.2049,35278.8303,341.68,-0.044237187,-0.023303889,-9999,1.244,2.194,0.77,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
347.143157,347.1610072,0,32852.2044,35278.8302,341.71,-0.097321812,-0.051268556,-9999,1.244,2.194,0.77,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
347.343169,347.3606098,0,32852.2039,35278.8302,341.77,-0.079626937,-0.041947,-9999,1.244,2.192,0.77,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
347.5431036,347.5608883,0,32852.2038,35278.8303,341.81,0.266840108,-0.194155496,-9999,1.245,2.192,0.77,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
347.743083,347.7611247,0,32852.2037,35278.8302,341.81,0.072774575,-0.052951499,-9999,1.246,2.191,0.77,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
347.9430944,347.9619042,0,32852.203,35278.8301,341.9,0.105118831,-0.076485498,-9999,1.247,2.192,0.77,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
348.1430652,348.1600578,0,32852.2025,35278.8299,341.95,0.080860639,-0.058834999,-9999,1.247,2.189,0.77,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
348.353022,348.36627,0,32852.2018,35278.83,342.09,0.040430319,-0.029417499,-9999,1.247,2.184,0.77,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
348.5430647,348.5605364,0,32852.2013,35278.8301,342.19,0,0,-9999,1.247,2.177,0.77,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
348.7430302,348.7619439,0,32852.2008,35278.8301,342.29,0.032344256,-0.023533999,-9999,1.246,2.171,0.71,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0
348.9530176,348.9651264,0,32852.2005,35278.8302,342.39,0.040430319,-0.029417499,-9999,1.246,2.166,0.78,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
349.1480571,349.1626396,0,32852.2002,35278.8303,342.46,0.097032767,-0.070601998,-9999,1.245,2.162,0.84,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
349.3480392,349.3623333,0,32852.2002,35278.8305,342.53,0.244279964,-0.053172355,-9999,1.244,2.156,0.71,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0
349.5479866,349.565853,0,32852.2002,35278.8309,342.65,0.13679678,-0.029776519,-9999,1.243,2.15,0.78,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
349.7529952,349.7649693,0,32852.2001,35278.8311,342.72,0.078169588,-0.017015154,-9999,1.243,2.144,0.78,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
349.9429464,349.9630996,0,32852.1997,35278.8312,342.79,0.175881574,-0.038284096,-9999,1.242,2.138,0.78,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
350.1529514,350.1633591,0,32852.1994,35278.8311,342.82,0.087940787,-0.019142048,-9999,1.242,2.13,0.78,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
